股票代码,code,market_code,所属概念,所属概念数量
003020.SZ,003020,33,创新药;仿制药一致性评价;肝炎概念;眼科医疗;医药电商;医美概念;脑机接口;深股通,8
920489.BJ,920489,151,融资融券;国企改革;可降解塑料;光刻胶;专精特新,5
688118.SH,688118,17,华为欧拉;华为鲲鹏;云计算;数据安全;智慧政务;AIGC概念;AI智能体;信创;数据要素;AI应用;DeepSeek概念;互联网金融;数字经济;人工智能;数字孪生;智慧城市;华为概念;数据中心;工业互联网;军工;专精特新;融资融券,22
301169.SZ,301169,33,华为昇腾;信创;数据安全;华为概念;AI智能体;阿里巴巴概念;数据要素;云计算;智慧政务;时空大数据;鸿蒙概念;财税数字化;腾讯概念;数字孪生;云办公;人工智能;智慧城市;数据确权;AIGC概念;元宇宙;DeepSeek概念;数字乡村;数字经济;互联网金融;蚂蚁集团概念;烟草;苹果概念;跨境电商;跨境支付(CIPS);一带一路;融资融券,31
002643.SZ,002643,33,光刻胶;OLED;芯片概念;固态电池;锂电池概念;钙钛矿电池;光纤概念;PEEK材料;人民币贬值受益;燃料电池;回购增持再贷款概念;供销社;国企改革;仿制药一致性评价;肝炎概念;深股通;融资融券,17
002026.SZ,002026,33,新型工业化;家用电器;小米概念;新能源汽车;工业母机;机器人概念;智能物流;换电概念;充电桩;高端装备;储能;创投;锂电池概念;军工;一带一路;固态电池;大飞机;深股通;股权转让(并购重组);融资融券,20
300182.SZ,300182,33,Sora概念(文生视频);短剧游戏;AI语料;快手概念;文化传媒概念;虚拟数字人;AIGC概念;ChatGPT概念;NFT概念;抖音概念(字节概念);多模态AI;华为盘古;在线教育;腾讯概念;华为昇腾;百度概念;阿里巴巴概念;AI智能体;元宇宙;数据要素;IP经济(谷子经济);AI应用;虚拟现实;DeepSeek概念;数字经济;人工智能;华为概念;军工信息化;小米概念;深股通;融资融券,31
688001.SH,688001,17,MicroLED概念;OLED;苹果概念;消费电子概念;汽车电子;芯片概念;5G;无线耳机;智能穿戴;智能音箱;特斯拉概念;人形机器人;回购增持再贷款概念;沪股通;融资融券,15
688330.SH,688330,17,电力物联网;量子科技;智能电网;专精特新;2025年报预增;融资融券,6
688687.SH,688687,17,重组蛋白;创新药;仿制药一致性评价;肝炎概念;沪股通;融资融券,6
002520.SZ,002520,33,工业母机;新型工业化;航空发动机;大飞机;高端装备;减速器;成飞概念;人形机器人;机器人概念;军民融合;新能源汽车;数字经济;风电;人民币贬值受益;共同富裕示范区;一带一路;深股通;融资融券,18
600126.SH,600126,17,算力租赁;国资云;东数西算(算力);阿里巴巴概念;DeepSeek概念;智慧城市;数据中心;数字经济;汽车拆解概念;比亚迪概念;特钢概念;国企改革;绿色电力;沪股通;融资融券,15
002664.SZ,002664,33,人形机器人;华为汽车;特斯拉概念;比亚迪概念;新能源汽车;汽车电子;小米概念;机器人概念;无人机;低空经济;华为概念;2025年报预增;深股通;融资融券,14
688373.SH,688373,17,创新药;医药电商;融资融券,3
300024.SZ,300024,33,新型工业化;工业互联网;机器人概念;人形机器人;人工智能;机器视觉;智能物流;医疗器械概念;高端装备;无人驾驶;换电概念;传感器;职业教育;特斯拉概念;比亚迪概念;专精特新;养老概念;军工;3D打印;宁德时代概念;芯片概念;国企改革;参股保险;国家大基金持股;深股通;融资融券,26
000678.SZ,000678,33,股权转让(并购重组);减速器;军民融合;农机;军工;新能源汽车;比亚迪概念;人民币贬值受益;国企改革;一带一路;深股通;融资融券,12
002066.SZ,002066,33,核电;央企国企改革;国企改革;碳中和;证金持股,5
002077.SZ,002077,33,存储芯片;汽车芯片;先进封装;芯片概念;汽车电子;2025年报预增;锂电池概念;创投;固废处理;国企改革;融资融券;深股通,12
301559.SZ,301559,33,智能物流;一带一路;物联网;人民币贬值受益;核电;医疗器械概念;天然气;深股通;融资融券,9
002104.SZ,002104,33,数字货币;移动支付;电子身份证;互联网金融;区块链;国产操作系统;数字经济;ETC;智慧政务;车联网(车路协同);网络安全;人工智能;数据安全;阿里巴巴概念;物联网;量子科技;华为概念;一带一路;5G;消费电子概念;芯片概念;深股通;融资融券,23
000570.SZ,000570,33,乡村振兴;农机;参股银行;海峡两岸;2025年报预增;国企改革;华为概念;锂电池概念;无人机;2026一季报预增;固态电池,11
688588.SH,688588,17,数据要素;区块链;互联网金融;AI智能体;人工智能;百度概念;信创;Web3.0;云计算;人民币贬值受益;AI应用;沪股通;融资融券,13
002639.SZ,002639,33,天然气;可控核聚变;商业航天;冷链物流;海工装备;福建自贸区;核电;一带一路;水利;冰雪产业;雅下水电概念;海峡两岸;氢能源;数字经济;高端装备;体育产业;碳中和;阿里巴巴概念;燃料电池;华为概念;工业互联网;物联网;抽水蓄能;腾讯概念;东数西算(算力);数据中心;空气能热泵;液冷服务器;深股通;融资融券,30
301308.SZ,301308,33,存储芯片;国家大基金持股;AI PC;AI手机;先进封装;EDR概念;芯片概念;AI眼镜;消费电子概念;智能穿戴;智能座舱;小米概念;数据中心;专精特新;信创;华为概念;数据安全;机器人概念;华为鲲鹏;2025年报预增;小米汽车;人民币贬值受益;深股通;融资融券,24
600480.SH,600480,17,汽车热管理;小米汽车;华为汽车;人形机器人;飞行汽车(eVTOL);长安汽车概念;特斯拉概念;比亚迪概念;传感器;小米概念;新能源汽车;宁德时代概念;无人驾驶;低空经济;液冷服务器;商业航天;锂电池概念;储能;核电;水利;京津冀一体化;雄安新区;回购增持再贷款概念;地下管网;国企改革;央企国企改革;沪股通;融资融券,28
600215.SH,600215,17,物业管理;数字经济;装配式建筑;人工智能;智能物流;新型工业化;机器人概念;人民币贬值受益;新能源汽车;回购增持再贷款概念;特斯拉概念,11
000400.SZ,000400,33,柔性直流输电;特高压;智能电网;电力物联网;抽水蓄能;虚拟电厂;高压快充;可控核聚变;充电桩;换电概念;光伏概念;储能;高端装备;央企国企改革;氢能源;一带一路;数据中心;新能源汽车;无线充电;人形机器人;新疆振兴;国企改革;DeepSeek概念;鸿蒙概念;深股通;融资融券,26
688512.SH,688512,17,国家大基金持股;芯片概念;5G;专精特新;物联网;人民币贬值受益;沪股通;融资融券,8
300605.SZ,300605,33,云办公;智慧政务;虚拟数字人;在线教育;数据要素;华为鲲鹏;数据安全;AIGC概念;数字乡村;鸿蒙概念;语音技术;AI智能体;腾讯概念;人脸识别;网络安全;国产操作系统;智慧城市;人工智能;DeepSeek概念;Sora概念(文生视频);东数西算(算力);智能医疗;体育产业;养老概念;华为概念;新型城镇化;水利;数据中心;乡村振兴;机器视觉;AI应用;海峡两岸;福建自贸区;无人机;卫星导航;眼科医疗,36
600578.SH,600578,17,超超临界发电;绿色电力;风电;氢能源;储能;高股息精选;国企改革;证金持股;2025年报预增;京津冀一体化;蚂蚁集团概念;沪股通;融资融券,13
300455.SZ,300455,33,卫星导航;商业航天;军工;MCU芯片;核电;芯片概念;高端装备;高铁;存储芯片;机器人概念;央企国企改革;人工智能;智能物流;国企改革;融资融券;深股通,16
002997.SZ,002997,33,一体化压铸;华为汽车;小米汽车;比亚迪概念;新型工业化;新能源汽车;机器人概念;专精特新;人工智能;深股通;融资融券,11
600745.SH,600745,17,AI手机;汽车芯片;无线耳机;AI PC;车联网(车路协同);智能座舱;小米概念;芯片概念;智能穿戴;人民币贬值受益;华为概念;先进封装;第三代半导体;消费电子概念;虚拟现实;汽车电子;数据中心;英伟达概念;液冷服务器;5G;苹果概念;同花顺果指数;同花顺漂亮100;股权转让(并购重组);沪股通;融资融券,26
300793.SZ,300793,33,星闪概念;车联网(车路协同);语音技术;脑机接口;空间计算;鸿蒙概念;人工智能;智能音箱;虚拟现实;智能家居;机器视觉;华为概念;智能穿戴;元宇宙;机器人概念;新型工业化;小米概念;阿里巴巴概念;AI眼镜;无线耳机;人民币贬值受益;无人机;消费电子概念;汽车电子;芯片概念;医疗器械概念;换电概念;血氧仪;苹果概念;一带一路;储能;深股通,32
300341.SZ,300341,33,电力物联网;智能电网;智能医疗;人工智能;医疗器械概念;数据要素;AI应用;特高压;机器人概念;机器视觉;AI语料;福建自贸区;海峡两岸;3D打印;芯片概念;国企改革;深股通,17
002927.SZ,002927,33,商业航天;军工;智能电网;核电;高压快充;5G;数据中心;专精特新;充电桩;比亚迪概念;高铁;工业互联网;光伏概念;储能;虚拟电厂;PCB概念;腾讯概念;数字经济;西部大开发,19
603163.SH,603163,17,中芯国际概念;富士康概念;芯片概念;海峡两岸;一带一路,5
920223.BJ,920223,151,汽车热管理;一带一路;PCB概念;海峡两岸;新能源汽车;比亚迪概念;融资融券;航空发动机;富士康概念;液冷服务器;专精特新;消费电子概念;储能,13
300927.SZ,300927,33,草甘膦;丙烯酸;国企改革;股权转让(并购重组);融资融券,5
688585.SH,688585,17,人形机器人;机器人概念;燃料电池;一带一路;风电;氢能源;可降解塑料;沪股通;股权转让(并购重组);融资融券,10
300100.SZ,300100,33,PEEK材料;人形机器人;华为汽车;长安汽车概念;特斯拉概念;智能座舱;低空经济;比亚迪概念;机器人概念;新能源汽车;工业母机;汽车电子;工业互联网;深股通;融资融券,15
300557.SZ,300557,33,光纤概念;军工;可控核聚变;传感器;核电;专精特新;小米概念;数据中心;安防;车联网(车路协同);物联网;央企国企改革;人工智能;国企改革,14
688719.SH,688719,17,数据中心;华为概念;可控核聚变;比亚迪概念;新能源汽车;储能;燃料电池;智能电网;西部大开发;融资融券,10
688533.SH,688533,17,特斯拉概念;比亚迪概念;新能源汽车;汽车电子;芯片概念;华为概念;沪股通;融资融券,8
300805.SZ,300805,33,拼多多概念;网约车;AIGC概念;阿里巴巴概念;AI智能体;跨境电商;AI应用;华为概念;2025年报预增;新能源汽车,10
600728.SH,600728,17,ChatGPT概念;云计算;华为鲲鹏;AI智能体;信创;多模态AI;华为昇腾;国产操作系统;元宇宙;鸿蒙概念;数据要素;移动支付;阿里巴巴概念;AIGC概念;虚拟数字人;人脸识别;车联网(车路协同);DeepSeek概念;智慧城市;人工智能;AI语料;空间计算;数字孪生;安防;华为概念;工业互联网;机器视觉;低空经济;MR(混合现实);数据中心;粤港澳大湾区;毫米波雷达;AI应用;融资融券;沪股通,35
920123.BJ,920123,151,融资融券;合成生物;DeepSeek概念;医美概念,4
002155.SZ,002155,33,黄金概念;金属锌;金属铅;小金属概念;2025年报预增;乡村振兴;国企改革;2026一季报预增;深股通;股权转让(并购重组);融资融券,11
600577.SH,600577,17,人形机器人;比亚迪概念;超导概念;新能源汽车;特斯拉概念;可控核聚变;高压快充;军工;机器人概念;铜缆高速连接;智能电网;数据中心;工业互联网;移动支付;ERP概念;跨境支付(CIPS);沪股通;股权转让(并购重组);融资融券,19
688711.SH,688711,17,第三代半导体;汽车芯片;芯片概念;人形机器人;比亚迪概念;专精特新;新能源汽车;机器人概念;华为汽车;华为概念;数据中心;可控核聚变;光伏概念;充电桩;储能;回购增持再贷款概念;沪股通;融资融券,18
300946.SZ,300946,33,人形机器人;新型工业化;工业母机;机器人概念;专精特新;海峡两岸;高端装备;跨境电商;深股通;融资融券,10
002881.SZ,002881,33,AI智能体;鸿蒙概念;东数西算(算力);车联网(车路协同);人工智能;DeepSeek概念;移动支付;电力物联网;物联网;卫星导航;华为概念;工业互联网;商业航天;无人机;机器视觉;机器人概念;无人驾驶;人形机器人;5G;智能座舱;毫米波雷达;创投;专精特新;华为海思概念股;MCU芯片;华为汽车;比亚迪概念;AI眼镜;芯片概念;新能源汽车;消费电子概念;回购增持再贷款概念;深股通;融资融券,34
000065.SZ,000065,33,煤炭概念;超超临界发电;同花顺中特估100;绿色电力;新型城镇化;央企国企改革;水利;国企改革;风电;一带一路;虚拟电厂;智能物流;人民币贬值受益;无人机;新能源汽车;深股通;融资融券,17
688399.SH,688399,17,基因测序;猴痘概念;智能医疗;医疗器械概念;流感;肝炎概念;专精特新;维生素;医药电商;沪股通;融资融券,11
001230.SZ,001230,33,新型城镇化;专精特新;污水处理;垃圾分类;物联网;智慧城市;车联网(车路协同);数字经济;固废处理;机器人概念;PPP概念;新能源汽车;无人驾驶;人工智能;数据中心;DeepSeek概念,16
920130.BJ,920130,151,AI应用;融资融券;PCB概念;专精特新;安防;充电桩;智慧城市;网约车;多模态AI;人工智能;AI智能体;阿里巴巴概念,12
301230.SZ,301230,33,AI应用;CRO概念;智能医疗;ChatGPT概念;多模态AI;创新药;流感;合成生物;人工智能;医疗器械概念;2025年报预增;人民币贬值受益;融资融券,13
688696.SH,688696,17,手机游戏;跨境电商;智能家居;机器视觉;百度概念;专精特新;西部大开发;智能座舱;新能源汽车;AI眼镜;消费电子概念;融资融券;沪股通,13
600580.SH,600580,17,人形机器人;特斯拉概念;飞行汽车(eVTOL);航空发动机;比亚迪概念;新能源汽车;无人机;机器人概念;低空经济;小米概念;储能;军工;数据中心;核电;工业互联网;华为概念;风电;家用电器;海工装备;智能家居;阿里巴巴概念;氢能源;DeepSeek概念;光伏建筑一体化;一带一路;沪股通;融资融券,27
300860.SZ,300860,33,文化传媒概念;IP经济(谷子经济);虚拟数字人;旅游概念;元宇宙;虚拟现实;低空经济;深股通;融资融券,9
600838.SH,600838,17,物业管理;参股券商;国企改革;融资融券,4
300484.SZ,300484,33,新型工业化;比亚迪概念;粤港澳大湾区;智能物流;人形机器人;专精特新;传感器;新能源汽车;飞行汽车(eVTOL);创投;低空经济;数字孪生;燃料电池;锂电池概念;2025年报预增;高压快充;MCU芯片;融资融券,18
688612.SH,688612,17,飞行汽车(eVTOL);无线充电;新能源汽车;长安汽车概念;低空经济;粤港澳大湾区;回购增持再贷款概念;华为概念;高压快充;充电桩;沪股通;融资融券,12
002995.SZ,002995,33,快手概念;小红书概念;拼多多概念;短剧游戏;Web3.0;文化传媒概念;虚拟数字人;云办公;抖音概念(字节概念);AIGC概念;腾讯概念;财税数字化;IP经济(谷子经济);元宇宙;百度概念;AI智能体;阿里巴巴概念;预制菜;区块链;数字经济;人工智能;DeepSeek概念;AI应用;虚拟现实;京津冀一体化,25
920267.BJ,920267,151,粤港澳大湾区;海峡两岸;跨境电商;专精特新;MCU芯片;融资融券;智能家居;家用电器;芯片概念,9
688516.SH,688516,17,BC电池;TOPCON电池;钙钛矿电池;光伏概念;固态电池;高端装备;共封装光学(CPO);芯片概念;锂电池概念;机器视觉;储能;沪股通;融资融券,13
605398.SH,605398,17,MLOps概念;华为鲲鹏;信创;AIGC概念;阿里巴巴概念;腾讯概念;百度概念;数据要素;蚂蚁集团概念;短剧游戏;互联网金融;数字经济;人工智能;华为概念;数据中心;机器人概念;长三角一体化;沪股通,18
002952.SZ,002952,33,电子纸;柔性屏(折叠屏);汽车电子;消费电子概念;虚拟现实;智能穿戴;智能家居;家用电器;充电桩;新能源汽车;人民币贬值受益;数字货币;数字经济,13
002242.SZ,002242,33,净水概念;家用电器;智能家居;绿色电力;机器人概念;证金持股;深股通;融资融券,8
300559.SZ,300559,33,虚拟数字人;在线教育;AI应用;职业教育;体育产业;AI智能体;阿里巴巴概念;腾讯概念;多模态AI;DeepSeek概念;人工智能;信创;华为概念;西部大开发;深股通,15
300638.SZ,300638,33,WiFi 6;车联网(车路协同);东数西算(算力);卫星导航;智能座舱;机器视觉;毫米波雷达;阿里巴巴概念;物联网;商业航天;移动支付;5G;AI智能体;AI眼镜;低空经济;区块链;人工智能;人形机器人;消费电子概念;DeepSeek概念;汽车电子;工业互联网;机器人概念;比亚迪概念;海峡两岸;粤港澳大湾区;专精特新;新能源汽车;人民币贬值受益;智能电网;虚拟电厂;宠物经济;股权转让(并购重组);深股通;融资融券,35
603606.SH,603606,17,海工装备;柔性直流输电;风电;高端装备;工业互联网;参股券商;沪股通;融资融券,8
688775.SH,688775,17,无人机;科创次新股;芯片概念;机器人概念;语音技术;消费电子概念;人工智能;虚拟现实;人民币贬值受益;注册制次新股;粤港澳大湾区;跨境电商;新股与次新股;融资融券,14
300310.SZ,300310,33,信创;车联网(车路协同);算力租赁;AI智能体;AIGC概念;5G;华为概念;物联网;智慧灯杆;数据中心;DeepSeek概念;低空经济;工业互联网;机器人概念;粤港澳大湾区;创投;共封装光学(CPO);充电桩;光伏概念;储能;深股通;融资融券,22
600604.SH,600604,17,租售同权;蚂蚁集团概念;创投;数字经济;DeepSeek概念;国企改革;融资融券;沪股通,8
600675.SH,600675,17,物业管理;预制菜;土地流转;上海国企改革;国企改革;乡村振兴;沪股通;融资融券,8
300418.SZ,300418,33,元宇宙;Sora概念(文生视频);AI语料;Web3.0;ChatGPT概念;多模态AI;AIGC概念;虚拟数字人;短剧游戏;东数西算(算力);AI智能体;阿里巴巴概念;在线教育;区块链;DeepSeek概念;手机游戏;独角兽概念;同花顺新质50;网络游戏;人工智能;虚拟现实;华为概念;AI应用;网红经济;无人驾驶;京津冀一体化;芯片概念;创投;人民币贬值受益;深股通;融资融券,31
301609.SZ,301609,33,柔性直流输电;虚拟电厂;智能电网;特高压;充电桩;注册制次新股;水利;储能;核电;专精特新;深股通;新股与次新股;融资融券,13
600363.SH,600363,17,商业航天;军工;同花顺新质50;无人机;低空经济;可控核聚变;柔性屏(折叠屏);虚拟现实;OLED;华为概念;核电;新能源汽车;超导概念;光伏概念;2025年报预增;沪股通;融资融券,17
688570.SH,688570,17,机器人概念;一带一路;新型工业化;人工智能;高端装备;国企改革;DeepSeek概念;华为概念;传感器;鸿蒙概念;央企国企改革;数据中心;绿色电力;煤炭概念;沪股通;融资融券,16
300277.SZ,300277,33,智能电网;核电;高端装备;华为概念;传感器;人工智能;生物质能发电;股权转让(并购重组);国企改革,9
601958.SH,601958,17,小金属概念;西部大开发;军工;国企改革;OLED;沪股通;融资融券,7
002159.SZ,002159,33,冰雪产业;旅游概念;露营经济;IP经济(谷子经济);文化传媒概念;体育产业;特色小镇;参股券商;国企改革,9
002406.SZ,002406,33,长安汽车概念;机器人概念;新能源汽车;工业互联网;中俄贸易概念;军工;军民融合;深股通,8
688305.SH,688305,17,工业母机;新型工业化;专精特新;无人机;芯片概念;高端装备;新能源汽车;军工;低空经济;机器人概念;商业航天;航空发动机;华为概念;大飞机;核电;DeepSeek概念;沪股通;融资融券,18
000970.SZ,000970,33,稀土永磁;小金属概念;苹果概念;新能源汽车;2025年报预增;人民币贬值受益;机器人概念;国企改革;深股通;融资融券;中字头股票,11
002108.SZ,002108,33,钠离子电池;固态电池;锂电池概念;宁德时代概念;国企改革;地下管网;参股银行;储能;比亚迪概念;核电;新能源汽车;雄安新区;物联网;深股通;融资融券;股权转让(并购重组),16
002906.SZ,002906,33,汽车热管理;无线充电;小米汽车;飞行汽车(eVTOL);特斯拉概念;华为汽车;汽车电子;智能座舱;一体化压铸;比亚迪概念;毫米波雷达;新能源汽车;小米概念;长安汽车概念;人形机器人;无人驾驶;星闪概念;机器人概念;宁德时代概念;低空经济;卫星导航;车联网(车路协同);华为概念;共封装光学(CPO);粤港澳大湾区;横琴新区;创投;一带一路;DeepSeek概念;百度概念;深股通;数据中心;融资融券,33
300479.SZ,300479,33,电子身份证;财税数字化;语音技术;国产操作系统;智慧政务;数字货币;人脸识别;华为鲲鹏;百度概念;移动支付;智慧城市;云计算;数据要素;网络安全;信创;ChatGPT概念;数字经济;AI智能体;智慧灯杆;车联网(车路协同);安防;华为昇腾;AIGC概念;东数西算(算力);DeepSeek概念;独角兽概念;人工智能;华为概念;机器视觉;工业互联网;高铁;智能医疗;低空经济;专精特新;机器人概念;5G;无人机;AI应用;国企改革;融资融券,40
688682.SH,688682,17,军工信息化;卫星导航;商业航天;军工;低空经济;毫米波雷达;5G;人工智能;融资融券,9
600538.SH,600538,17,眼科医疗;消毒剂;医药电商;医疗器械概念;基因测序;西部大开发;智慧城市,7
300397.SZ,300397,33,军民融合;军工信息化;卫星导航;军工;太赫兹;无人机;低空经济;时空大数据;海工装备;毫米波雷达;量子科技;车联网(车路协同);智慧城市;安防;智慧灯杆;5G;无人驾驶;数据中心;华为概念;东数西算(算力);人工智能;机器人概念;传感器;芯片概念;算力租赁;西部大开发;先进封装;深股通;融资融券,29
300486.SZ,300486,33,数据要素;物联网;数字孪生;机器视觉;新型工业化;专精特新;人工智能;DeepSeek概念;机器人概念;数字经济;工业互联网;比亚迪概念;智能物流;新能源汽车;宁德时代概念;统一大市场;深股通;股权转让(并购重组),18
300123.SZ,300123,33,军工信息化;军民融合;太赫兹;卫星导航;商业航天;军工;6G概念;量子科技;海工装备;高端装备;横琴新区;5G;芯片概念;ST板块;第三代半导体,15
300489.SZ,300489,33,先进封装;第三代半导体;核污染防治;新能源汽车;无人驾驶;军工;无人机;核电;低空经济;氢能源;深股通,11
688117.SH,688117,17,减肥药;CRO概念;辅助生殖;创新药;三胎概念;西部大开发;中俄贸易概念;2025年报预增;沪股通;融资融券,10
301459.SZ,301459,33,人形机器人;汽车热管理;长安汽车概念;比亚迪概念;新能源汽车;机器人概念;专精特新;农机;无人机;人民币贬值受益;低空经济;中俄贸易概念;安防;共同富裕示范区;俄乌冲突概念;融资融券,16
300598.SZ,300598,33,华为欧拉;国产操作系统;信创;鸿蒙概念;百度概念;AI智能体;智慧城市;DeepSeek概念;人工智能;星闪概念;物联网;虚拟现实;华为概念;AI手机;独角兽概念;英伟达概念;机器视觉;工业互联网;智能座舱;无人驾驶;智能穿戴;小米概念;华为海思概念股;智能家居;机器人概念;长安汽车概念;水利;汽车电子;华为汽车;比亚迪概念;AI应用;深股通;融资融券,33
688215.SH,688215,17,专精特新;2025年报预增;机器人概念;智能物流;数字孪生;东数西算(算力);人工智能;阿里巴巴概念;融资融券,9
301120.SZ,301120,33,智能电网;风电;核电;储能;光伏概念;绿色电力;海工装备;水利;军工;专精特新;机器人概念;钠离子电池;深股通;融资融券,14
688069.SH,688069,17,专精特新;数字孪生;储能;水利;光伏概念;人工智能;氢能源;碳交易;碳中和;融资融券,10
300071.SZ,300071,33,Sora概念(文生视频);小红书概念;AI语料;Web3.0;ChatGPT概念;AIGC概念;多模态AI;虚拟数字人;抖音概念(字节概念);文化传媒概念;数据要素;元宇宙;百度概念;腾讯概念;DeepSeek概念;数字经济;人工智能;华为概念;AI应用;京津冀一体化;比亚迪概念;深股通,22
688121.SH,688121,17,碳中和;融资融券,2
688223.SH,688223,17,BC电池;钙钛矿电池;TOPCON电池;光伏概念;储能;同花顺漂亮100;数据中心;DeepSeek概念;人民币贬值受益;沪股通;融资融券,11
605088.SH,605088,17,华为汽车;人形机器人;机器人概念;新能源汽车;人民币贬值受益;固态电池;DeepSeek概念;储能;锂电池概念;回购增持再贷款概念;沪股通,11
002585.SZ,002585,33,PET铜箔;锂电池概念;光伏概念;可降解塑料;OLED;柔性屏(折叠屏);建筑节能;新能源汽车;绿色电力;参股银行;消费电子概念;小米概念;华为概念;区块链;融资融券;深股通,16
301446.SZ,301446,33,数据中心;风电;农机;融资融券,4
301617.SZ,301617,33,固态电池;专精特新;金属回收;深股通;融资融券,5
688391.SH,688391,17,MCU芯片;汽车芯片;芯片概念;消费电子概念;专精特新;电力物联网;充电桩;智能电网;储能;融资融券,10
301551.SZ,301551,33,短剧游戏;文化传媒概念;虚拟数字人;AIGC概念;抖音概念(字节概念);在线教育;百度概念;人工智能;智能音箱;智能医疗;华为概念;国企改革;深股通;融资融券,14
603628.SH,603628,17,光伏建筑一体化;绿色电力;建筑节能;光伏概念;储能;新疆振兴;回购增持再贷款概念;福建自贸区;机器人概念;海峡两岸;人工智能;融资融券,12
601956.SH,601956,17,中俄贸易概念;长安汽车概念;家用电器;比亚迪概念;机器人概念;新能源汽车;工业互联网;冷链物流;人形机器人;职业教育;高端装备;物联网;跨境电商;回购增持再贷款概念;绿色电力;拼多多概念,16
301209.SZ,301209,33,光刻胶;光刻机;专精特新;染料;深股通;融资融券,6
920896.BJ,920896,151,2025年报预增;西部大开发;风电;专精特新;机器人概念;两轮车;融资融券;新能源汽车;减速器;农机,10
688186.SH,688186,17,航空发动机;可控核聚变;大飞机;核电;特钢概念;军工;海工装备;雅下水电概念;高端装备;高铁;风电;芯片概念;专精特新;储能;2025年报预增;回购增持再贷款概念;人形机器人;沪股通;融资融券,19
688107.SH,688107,17,国家大基金持股;汽车芯片;智能座舱;数据中心;5G;汽车电子;芯片概念;量子科技;商业航天;人形机器人;无人机;无人驾驶;F5G概念;机器人概念;专精特新;沪股通;融资融券,17
301096.SZ,301096,33,CRO概念;创新药;仿制药一致性评价;医美概念;幽门螺杆菌概念;医疗器械概念;眼科医疗;智能医疗;流感;宠物经济;毛发医疗;人工智能;AI应用;深股通;融资融券,15
300542.SZ,300542,33,数字货币;跨境支付(CIPS);互联网金融;区块链;Web3.0;鸿蒙概念;NFT概念;信创;数据要素;财税数字化;华为欧拉;华为鲲鹏;网络安全;虚拟数字人;百度概念;元宇宙;智慧城市;人工智能;DeepSeek概念;云计算;华为昇腾;军工信息化;华为概念;低空经济;同花顺新质50;军民融合;军工;商业航天;数据中心;一带一路;华为海思概念股;AI应用;深股通;股权转让(并购重组),34
300790.SZ,300790,33,汽车电子;AI眼镜;消费电子概念;小米概念;机器视觉;虚拟现实;无人驾驶;安防;华为概念;无人机;新能源汽车;机器人概念;车联网(车路协同);智能家居;职业教育;深股通,16
002067.SZ,002067,33,机器人概念;托育服务;光伏建筑一体化;长三角一体化;烟草;创投;绿色电力;数字孪生;一带一路;数字经济;深股通;融资融券,12
300465.SZ,300465,33,数字货币;移动支付;蚂蚁集团概念;Web3.0;ChatGPT概念;跨境支付(CIPS);区块链;数据要素;AI智能体;信创;数据安全;腾讯概念;抖音概念(字节概念);DeepSeek概念;人工智能;文化传媒概念;物联网;华为概念;东数西算(算力);化债概念(AMC概念);数据中心;比亚迪概念;芯片概念;深股通,24
301333.SZ,301333,33,CRO概念;AIGC概念;智能医疗;创新药;人工智能;深股通;融资融券,7
000715.SZ,000715,33,IP经济(谷子经济);乡村振兴,2
301556.SZ,301556,33,转基因;AI智能体;数据要素;数字乡村;DeepSeek概念;人工智能;数字经济;乡村振兴;物联网;生态农业;土壤修复;专精特新;共同富裕示范区;农机;机器人概念;传感器;AI眼镜;深股通;融资融券,19
601677.SH,601677,17,金属回收;锂电池概念;固态电池;特高压;中韩自贸区;消费电子概念;储能;新能源汽车;比亚迪概念;5G;军工;机器人概念;融资融券;沪股通,14
002432.SZ,002432,33,血氧仪;流感;智能医疗;天津自贸区;医疗器械概念;AI应用;智能穿戴;创投;回购增持再贷款概念;人民币贬值受益;小米概念;京津冀一体化;跨境电商;养老概念;深股通;融资融券,16
603284.SH,603284,17,注册制次新股;参股银行;乡村振兴;专精特新;新股与次新股;融资融券,6
001376.SZ,001376,33,碳中和;深股通,2
603882.SH,603882,17,AIGC概念;智能医疗;AI智能体;数据要素;腾讯概念;DeepSeek概念;人工智能;细胞免疫治疗;AI应用;基因测序;食品安全;医疗器械概念;幽门螺杆菌概念;华为概念;肝炎概念;机器人概念;冷链物流;融资融券;沪股通,19
001306.SZ,001306,33,减速器;人形机器人;工业母机;比亚迪概念;机器人概念;新能源汽车;专精特新;家用电器;智能家居;安防;共同富裕示范区;智能座舱;深股通;融资融券,14
300748.SZ,300748,33,稀土永磁;低空经济;特斯拉概念;回购增持再贷款概念;人形机器人;比亚迪概念;2025年报预增;机器人概念;新能源汽车;风电;绿色电力;融资融券;深股通,13
600706.SH,600706,17,旅游概念;IP经济(谷子经济);体育产业;露营经济;职业教育;数字经济;国企改革;西部大开发,8
300093.SZ,300093,33,钙钛矿电池;HJT电池;建筑节能;光伏概念;ST板块;算力租赁;光伏建筑一体化;西部大开发,8
301087.SZ,301087,33,医药电商;流感;幽门螺杆菌概念;重组蛋白;血氧仪;猴痘概念;合成生物;智能医疗;医疗器械概念;养老概念;高股息精选;跨境电商;脑机接口;DeepSeek概念;阿里巴巴概念;腾讯概念;专精特新;融资融券;深股通,19
002333.SZ,002333,33,房屋检测;光伏建筑一体化;智慧城市;工业互联网;光伏概念,5
