股票代码,code,market_code,所属概念,所属概念数量
300231.SZ,300231,33,算力租赁;华为昇腾;云计算;东数西算(算力);网络安全;信创;抖音概念(字节概念);阿里巴巴概念;数据要素;数据中心;智慧城市;互联网金融;华为概念;人工智能;京津冀一体化;参股银行;深股通,17
000070.SZ,000070,33,光纤概念;F5G概念;成飞概念;共封装光学(CPO);6G概念;大飞机;军工信息化;5G;卫星导航;军工;无人机;高铁;数据中心;智慧灯杆;国资云;特高压;深圳国企改革;低空经济;东数西算(算力);算力租赁;传感器;一带一路;华为概念;光伏概念;智慧城市;抖音概念(字节概念);百度概念;信创;腾讯概念;国企改革;人工智能;创投;阿里巴巴概念;智能电网;粤港澳大湾区;绿色电力;物业管理;深股通;摘帽,39
002455.SZ,002455,33,磷化工;石墨电极;金属回收;钠离子电池;固态电池;光刻胶;锂电池概念;动力电池回收;宁德时代概念;储能;新能源汽车;深股通;融资融券,13
688510.SH,688510,17,航空发动机;大飞机;无人机;专精特新;人民币贬值受益;医疗器械概念;绿色电力;沪股通;融资融券,9
920699.BJ,920699,151,融资融券;比亚迪概念;华为概念;家用电器;东数西算(算力),5
300077.SZ,300077,33,汽车芯片;MCU芯片;EDR概念;无线耳机;芯片概念;消费电子概念;汽车电子;网络安全;数据安全;车联网(车路协同);华为概念;物联网;人脸识别;量子科技;无人机;人形机器人;移动支付;机器人概念;智能家居;3D打印;工业互联网;区块链;光伏概念;数字货币;新能源汽车;粤港澳大湾区;宁德时代概念;知识产权保护;充电桩;储能;锂电池概念;石墨电极;医疗器械概念;深股通;融资融券,35
300531.SZ,300531,33,电子身份证;数字货币;数据确权;移动支付;智慧政务;跨境支付(CIPS);区块链;信创;数据安全;人脸识别;鸿蒙概念;数据要素;数字经济;华为概念;DeepSeek概念;物联网;人工智能;智能音箱;食品安全;智能医疗;拼多多概念;粤港澳大湾区;华为海思概念股;机器视觉;工业互联网;专精特新;消费电子概念;智能电网;智能物流;机器人概念;芯片概念;军工;中俄贸易概念;2026一季报预增;深股通,35
920001.BJ,920001,151,融资融券;虚拟现实;国企改革;专精特新;OLED;AI眼镜,6
688073.SH,688073,17,人民币贬值受益;回购增持再贷款概念;沪股通;融资融券,4
688175.SH,688175,17,军工信息化;商业航天;物联网;军工;网络安全;5G;人工智能;数据要素;6G概念;股权转让(并购重组);融资融券,11
688765.SH,688765,17,重组蛋白;创新药;科创次新股;注册制次新股;人民币贬值受益;农业种植;转基因;新股与次新股;融资融券,9
603076.SH,603076,17,啤酒概念;C2M概念;融资融券,3
920008.BJ,920008,151,虚拟现实;军工信息化;融资融券;专精特新;军工;西部大开发,6
600250.SH,600250,17,旅游概念;跨境电商;养老概念;IP经济(谷子经济);国企改革;低空经济,6
605066.SH,605066,17,智能电网;电力物联网;风电;充电桩;碳中和;储能;光伏概念;工业互联网;数据中心;物联网;智能家居;机器人概念;人工智能;东数西算(算力);AI智能体;虚拟数字人;AI应用,17
301265.SZ,301265,33,2026一季报预增;汽车拆解概念;稀土永磁;存储芯片;金属回收;黄金概念;固废处理;芯片概念;金属铜;金属镍;小金属概念;金属钴;百度概念;融资融券,14
301017.SZ,301017,33,医药电商;家庭医生;智能医疗;医美概念;宠物经济;养老概念;冷链物流;跨境电商;时空大数据;阿里巴巴概念;海峡两岸;深股通;融资融券,13
688176.SH,688176,17,创新药;沪股通;融资融券,3
688262.SH,688262,17,MCU芯片;国家大基金持股;汽车芯片;存储芯片;先进封装;数据安全;电子身份证;信创;星闪概念;量子科技;网络安全;芯片概念;东数西算(算力);鸿蒙概念;智能座舱;数字货币;汽车电子;车联网(车路协同);安防;无线充电;物联网;商业航天;无人驾驶;比亚迪概念;长安汽车概念;智能电网;沪股通;融资融券,28
000034.SZ,000034,33,算力租赁;东数西算(算力);华为昇腾;云计算;数据安全;华为鲲鹏;网络安全;信创;智谱AI;英伟达概念;数据中心;腾讯概念;阿里巴巴概念;区块链;抖音概念(字节概念);AI智能体;鸿蒙概念;ChatGPT概念;液冷服务器;华为概念;AI PC;DeepSeek概念;华为海思概念股;数字孪生;物联网;人工智能;芯片概念;低空经济;消费电子概念;无人驾驶;机器人概念;乡村振兴;AI应用;回购增持再贷款概念;深股通;融资融券,36
603039.SH,603039,17,云办公;华为盘古;财税数字化;中国AI 50;AI智能体;智慧政务;腾讯概念;鸿蒙概念;信创;AI应用;DeepSeek概念;人工智能;数字经济;华为概念;融资融券;沪股通,16
603718.SH,603718,17,动物疫苗;基因测序;医疗器械概念;牙科医疗;股权转让(并购重组);沪股通;融资融券,7
920438.BJ,920438,151,商业航天;无人驾驶;6G概念;融资融券;芯片概念;消费电子概念;海工装备;比亚迪概念;核电;核污染防治;先进封装;军工;专精特新,13
601588.SH,601588,17,物业管理;京津冀一体化;养老概念;国企改革;数字经济;回购增持再贷款概念;小米概念;沪股通;融资融券,9
920168.BJ,920168,151,高压快充;工业互联网;充电桩;新能源汽车;汽车电子;专精特新;新股与次新股;融资融券,8
002052.SZ,002052,33,储能;智能家居;物联网;换电概念;锂电池概念;东数西算(算力);人民币贬值受益;2025年报预增;深股通;摘帽,10
002380.SZ,002380,33,电力物联网;智能电网;信创;虚拟电厂;核电;AI智能体;数据要素;华为概念;机器视觉;工业互联网;智慧城市;人工智能;新型工业化;光热发电;数字经济;专精特新;传感器;机器人概念;储能;超超临界发电;一带一路;碳中和;垃圾分类;AI应用;深股通,25
603334.SH,603334,17,生物质能发电;注册制次新股;化肥;专精特新;融资融券;新股与次新股,6
301200.SZ,301200,33,PCB概念;先进封装;工业母机;2025年报预增;高端装备;深股通;融资融券,7
688678.SH,688678,17,富士康概念;消费电子概念;苹果概念;特斯拉概念;比亚迪概念;人形机器人;新能源汽车;2026一季报预增;机器人概念;光伏概念;TOPCON电池;海峡两岸;医疗器械概念;沪股通;融资融券,15
301378.SZ,301378,33,AI应用;AIGC概念;ChatGPT概念;AI智能体;华为昇腾;华为鲲鹏;数据要素;阿里巴巴概念;智慧政务;腾讯概念;鸿蒙概念;信创;DeepSeek概念;人工智能;数字经济;化债概念(AMC概念);融资融券,17
003029.SZ,003029,33,电子身份证;数字货币;数据安全;智慧政务;移动支付;数字水印;网络安全;华为鲲鹏;鸿蒙概念;信创;区块链;跨境支付(CIPS);AI智能体;蚂蚁集团概念;互联网金融;数字经济;智慧城市;抖音概念(字节概念);车联网(车路协同);DeepSeek概念;安防;量子科技;东数西算(算力);物联网;军工信息化;华为概念;卫星导航;工业互联网;商业航天;无人驾驶;军工;长安汽车概念;专精特新;比亚迪概念;芯片概念;中俄贸易概念;深股通,37
920809.BJ,920809,151,锂电池概念;西部大开发;融资融券;磷化工;比亚迪概念;宁德时代概念;储能;专精特新,8
920943.BJ,920943,151,风电;西部大开发;融资融券;航空发动机;海工装备;核电;无人机;商业航天;低空经济;人民币贬值受益;中俄贸易概念,11
920101.BJ,920101,151,光伏概念;专精特新;高铁;水利;中俄贸易概念;新股与次新股;融资融券,7
603387.SH,603387,17,流感;猴痘概念;幽门螺杆菌概念;肝炎概念;宠物经济;医疗器械概念;创投;沪股通;融资融券,9
300547.SZ,300547,33,液冷服务器;成飞概念;汽车热管理;小米汽车;数据中心;无人机;比亚迪概念;军工;新能源汽车;军民融合;华为汽车;飞行汽车(eVTOL);华为概念;低空经济;长安汽车概念;储能;氢能源;西部大开发;深股通,19
002654.SZ,002654,33,存储芯片;AI手机;MiniLED;消费电子概念;汽车电子;芯片概念;智能穿戴;传感器;小米概念;智慧灯杆;比亚迪概念;智能家居;安防;新能源汽车;粤港澳大湾区;华为概念;机器人概念;ETC;智慧城市;军工;人工智能;独角兽概念;抖音概念(字节概念);阿里巴巴概念;风电;数字经济;一带一路;国企改革;文化传媒概念;快手概念;小红书概念;深股通;融资融券,33
920405.BJ,920405,151,工业互联网;融资融券;数据中心;固态电池;储能,5
920367.BJ,920367,151,仿制药一致性评价;人工智能;机器人概念;AI应用;医药电商;融资融券;维生素;流感;华为鲲鹏;智能医疗;创新药,11
603069.SH,603069,17,网约车;自由贸易港;旅游概念;海南自贸区;跨境电商;无人驾驶;国企改革;新能源汽车;回购增持再贷款概念;充电桩;股权转让(并购重组);沪股通;融资融券,13
301236.SZ,301236,33,华为欧拉;华为昇腾;华为盘古;华为鲲鹏;财税数字化;多模态AI;云计算;ERP概念;ChatGPT概念;AI智能体;信创;国产操作系统;数据安全;百度概念;AIGC概念;数据要素;阿里巴巴概念;鸿蒙概念;虚拟数字人;腾讯概念;区块链;算力租赁;抖音概念(字节概念);数字乡村;数字货币;元宇宙;DeepSeek概念;在线教育;互联网金融;中国AI 50;东数西算(算力);人工智能;数字经济;跨境支付(CIPS);车联网(车路协同);数字孪生;职业教育;华为概念;智能医疗;低空经济;工业互联网;英伟达概念;AI PC;京津冀一体化;机器人概念;无人驾驶;智能座舱;小米概念;人形机器人;5G;虚拟电厂;跨境电商;养老概念;芯片概念;长安汽车概念;换电概念;液冷服务器;AI应用;一带一路;深股通;融资融券,61
002788.SZ,002788,33,医药电商;智能医疗;医疗器械概念;养老概念;冷链物流;福建自贸区;人工智能;海峡两岸,8
002912.SZ,002912,33,数据安全;网络安全;国产操作系统;信创;智慧政务;云计算;华为鲲鹏;数据要素;车联网(车路协同);AI智能体;财税数字化;ChatGPT概念;多模态AI;人工智能;东数西算(算力);数字孪生;数字经济;DeepSeek概念;华为概念;职业教育;工业互联网;数据中心;智能医疗;低空经济;无人机;专精特新;粤港澳大湾区;AI应用;深圳国企改革;国企改革;融资融券,31
300180.SZ,300180,33,数字货币;跨境支付(CIPS);移动支付;互联网金融;蚂蚁集团概念;区块链;华为鲲鹏;数据要素;信创;腾讯概念;创投;华为概念;参股券商;工业互联网;低空经济;华为汽车;长安汽车概念;一带一路;比亚迪概念;深股通;融资融券,21
603987.SH,603987,17,辅助生殖;医美概念;医疗器械概念;专精特新,4
603015.SH,603015,17,可控核聚变;同花顺新质50;核电;工业母机;芯片概念;新型工业化;物联网;MCU芯片;机器人概念;工业互联网;人工智能;光伏概念;海峡两岸;智能电网;充电桩;储能;风电;虚拟电厂;沪股通;融资融券,20
301090.SZ,301090,33,回购增持再贷款概念;国企改革;风电;央企国企改革;3D打印;融资融券;深股通,7
300880.SZ,300880,33,电力物联网;智能电网;虚拟电厂;高压快充;充电桩;储能;物联网;鸿蒙概念;传感器;专精特新;融资融券,11
920121.BJ,920121,151,新股与次新股;融资融券,2
920378.BJ,920378,151,特斯拉概念;融资融券;机器人概念;专精特新;新能源汽车,5
300567.SZ,300567,33,国家大基金持股;中芯国际概念;存储芯片;先进封装;OLED;富士康概念;MiniLED;柔性屏(折叠屏);芯片概念;苹果概念;AI眼镜;小米概念;比亚迪概念;宁德时代概念;MR(混合现实);机器视觉;锂电池概念;华为概念;虚拟现实;深股通;融资融券,21
920077.BJ,920077,151,2025年报预增;风电;融资融券;碳纤维;国企改革;专精特新,6
001326.SZ,001326,33,物联网;粤港澳大湾区;充电桩;智能家居;储能;人民币贬值受益;一带一路;融资融券,8
000701.SZ,000701,33,无人零售;福建自贸区;IP经济(谷子经济);海峡两岸;创投;数字经济;互联网金融;智慧城市;智能物流;车联网(车路协同);军工信息化;低空经济;物联网;Web3.0;无人机;华为汽车;AIGC概念;国企改革;专精特新;一带一路;统一大市场;小米汽车;小米概念;石墨烯;MiniLED;金属镍;小金属概念;金属铜,28
688325.SH,688325,17,芯片概念;专精特新;锂电池概念;回购增持再贷款概念;沪股通;融资融券,6
301556.SZ,301556,33,AI智能体;数据要素;数字乡村;DeepSeek概念;人工智能;数字经济;转基因;物联网;乡村振兴;共同富裕示范区;专精特新;土壤修复;机器人概念;农机;生态农业;传感器;AI眼镜;深股通;融资融券,19
920062.BJ,920062,151,融资融券;智能电网;数据中心;参股银行;军工;光伏概念;储能;专精特新,8
688631.SH,688631,17,军工信息化;数据要素;同花顺新质50;车联网(车路协同);智慧城市;商业航天;华为概念;低空经济;DeepSeek概念;军工;PM2.5;国企改革;央企国企改革;沪股通;融资融券,15
002687.SZ,002687,33,创投,1
000678.SZ,000678,33,减速器;股权转让(并购重组);军民融合;农机;军工;新能源汽车;比亚迪概念;人民币贬值受益;国企改革;深股通;融资融券,11
000710.SZ,000710,33,AI应用;辅助生殖;智能医疗;基因测序;三胎概念;医疗器械概念;AI语料;AI智能体;数据要素;DeepSeek概念;人工智能;智谱AI;腾讯概念;京津冀一体化;西部大开发;海峡两岸,16
300765.SZ,300765,33,减肥药;创新药;生物疫苗;维生素;回购增持再贷款概念;融资融券;深股通,7
603088.SH,603088,17,液冷服务器;芯片概念;汽车热管理;工业母机;小米概念;专精特新;比亚迪概念;新型工业化;新能源汽车;高端装备;特斯拉概念;机器人概念;宁德时代概念;空气能热泵;锂电池概念;动力电池回收;氢能源;国企改革;沪股通;融资融券,20
920396.BJ,920396,151,专精特新;融资融券;核电;可控核聚变,4
920765.BJ,920765,151,跨境电商;融资融券;人民币贬值受益,3
600545.SH,600545,17,华为概念;新型工业化;AI智能体;机器人概念;DeepSeek概念;人民币贬值受益;一带一路;西部大开发;新疆振兴;融资融券,10
603458.SH,603458,17,水利;新型城镇化;智慧城市;ETC;西部大开发;换电概念;卫星导航;一带一路;充电桩;无人驾驶,10
301603.SZ,301603,33,工业母机;PCB概念;柔性屏(折叠屏);新型工业化;新能源汽车;人形机器人;专精特新;机器人概念;2025年报预增;军工;粤港澳大湾区;深股通;融资融券,13
920665.BJ,920665,151,核污染防治;海峡两岸;高铁;融资融券;商业航天;光伏概念;专精特新;PCB概念,8
603090.SH,603090,17,液冷服务器;数据中心;2025年报预增;新能源汽车;锂电池概念;储能;人民币贬值受益;农机;牙科医疗;数据要素;氢能源;风电;碳中和;乡村振兴;煤化工概念,15
920942.BJ,920942,151,水利;天然气;高端装备;融资融券;专精特新,5
688055.SH,688055,17,电子纸;MiniLED;消费电子概念;智能座舱;芯片概念;新能源汽车;人民币贬值受益;一带一路;国企改革;沪股通;融资融券,11
301268.SZ,301268,33,新型烟草(电子烟);光伏概念;储能;充电桩;宁德时代概念;一体化压铸;液冷服务器;特斯拉概念;比亚迪概念;新能源汽车;回购增持再贷款概念;人形机器人;华为概念;机器人概念;低空经济;深股通;融资融券,17
002532.SZ,002532,33,俄乌冲突概念;新疆振兴;2026一季报预增;钠离子电池;锂电池概念;西部大开发;回购增持再贷款概念;融资融券;深股通,9
920578.BJ,920578,151,西部大开发;融资融券;机器人概念;新能源汽车;新型工业化;工业母机;工业互联网;专精特新,8
603118.SH,603118,17,F5G概念;WiFi 6;5G;6G概念;华为海思概念股;PCB概念;数据中心;汽车电子;东数西算(算力);毫米波雷达;芯片概念;虚拟现实;先进封装;华为概念;无人驾驶;传感器;物联网;智能座舱;汽车芯片;工业互联网;网络安全;粤港澳大湾区;机器人概念;充电桩;智能家居;人民币贬值受益;智能医疗;国企改革;基因测序;沪股通;股权转让(并购重组);融资融券,32
688037.SH,688037,17,中芯国际概念;存储芯片;光刻胶;先进封装;芯片概念;华为海思概念股;专精特新;国企改革;沪股通;融资融券,10
300129.SZ,300129,33,商业航天;海工装备;高端装备;光伏概念;专精特新;风电;国企改革;绿色电力;新疆振兴;深股通;融资融券,11
002161.SZ,002161,33,ETC;无人零售;信创;智慧城市;电子身份证;物联网;车联网(车路协同);烟草;人工智能;AI智能体;食品安全;虚拟数字人;粤港澳大湾区;创投;机器人概念;芯片概念;无人机;IP经济(谷子经济);宠物经济;一带一路;融资融券;深股通,22
000066.SZ,000066,33,国产操作系统;数据安全;信创;华为鲲鹏;中国AI 50;网络安全;AI PC;东数西算(算力);量子科技;百度概念;车联网(车路协同);区块链;智慧城市;卫星导航;商业航天;数据中心;数字经济;人工智能;DeepSeek概念;华为概念;军民融合;5G;军工;液冷服务器;芯片概念;消费电子概念;汽车电子;智能电网;粤港澳大湾区;海工装备;央企国企改革;锂电池概念;国企改革;钠离子电池;深股通;中字头股票;融资融券,37
300098.SZ,300098,33,车联网(车路协同);数据安全;人脸识别;鸿蒙概念;安防;AI智能体;智慧城市;卫星导航;百度概念;虚拟现实;商业航天;智慧灯杆;物联网;华为概念;腾讯概念;人工智能;东数西算(算力);无人驾驶;5G;数据中心;机器人概念;汽车电子;长安汽车概念;高铁;比亚迪概念;汽车芯片;智能电网;AI应用;PPP概念;深股通;融资融券,31
600391.SH,600391,17,国产航母;航空发动机;大飞机;军工;高端装备;央企国企改革;国企改革;西部大开发;沪股通;融资融券,10
688039.SH,688039,17,Sora概念(文生视频);AI语料;华为欧拉;华为昇腾;多模态AI;华为鲲鹏;AIGC概念;Web3.0;虚拟数字人;云计算;信创;智慧政务;鸿蒙概念;元宇宙;阿里巴巴概念;腾讯概念;人脸识别;虚拟现实;卫星导航;文化传媒概念;星闪概念;人工智能;DeepSeek概念;脑机接口;商业航天;英伟达概念;安防;低空经济;AI PC;无人机;智能座舱;人形机器人;机器人概念;专精特新;比亚迪概念;AI应用;沪股通;融资融券,38
002657.SZ,002657,33,数字货币;移动支付;财税数字化;数据确权;区块链;鸿蒙概念;智慧政务;华为鲲鹏;互联网金融;语音技术;信创;Web3.0;百度概念;AI智能体;ChatGPT概念;腾讯概念;阿里巴巴概念;在线教育;元宇宙;智谱AI;虚拟数字人;多模态AI;AIGC概念;数字经济;智慧城市;DeepSeek概念;人工智能;算力租赁;华为概念;东数西算(算力);智能座舱;短剧游戏;工业互联网;化债概念(AMC概念);京津冀一体化;数据中心;AI应用;期货概念;深股通;融资融券,40
920553.BJ,920553,151,高端装备;融资融券;烟草;工业母机,4
301228.SZ,301228,33,食品安全;土壤修复;融资融券,3
603255.SH,603255,17,POE胶膜;TOPCON电池,2
002294.SZ,002294,33,创新药;减肥药;仿制药一致性评价;医疗器械概念;参股保险;证金持股;深股通;融资融券,8
603019.SH,603019,17,中国AI 50;液冷服务器;东数西算(算力);量子科技;数据中心;芯片概念;国产操作系统;新型工业化;网络安全;算力租赁;数据安全;信创;工业互联网;百度概念;腾讯概念;云计算;智慧城市;抖音概念(字节概念);数字孪生;智谱AI;人工智能;区块链;DeepSeek概念;数字经济;Web3.0;创投;智能医疗;雄安新区;沪股通;同花顺中特估100;融资融券,31
603619.SH,603619,17,俄乌冲突概念;天然气;新疆振兴;沪股通;回购增持再贷款概念;一带一路;海工装备;机器人概念;融资融券,9
688172.SH,688172,17,国家大基金持股;MCU芯片;第三代半导体;芯片概念;传感器;国企改革;沪股通;融资融券,8
301123.SZ,301123,33,铜缆高速连接;共封装光学(CPO);PCB概念;液冷服务器;消费电子概念;汽车电子;新型烟草(电子烟);小米概念;比亚迪概念;新能源汽车;宁德时代概念;人形机器人;机器人概念;锂电池概念;储能;深股通;融资融券,17
002510.SZ,002510,33,军民融合;大飞机;军工;飞行汽车(eVTOL);无人机;低空经济;长安汽车概念;工业互联网;华为汽车;小米概念;京津冀一体化;比亚迪概念;新能源汽车;创投;特斯拉概念;宁德时代概念;国企改革;新疆振兴;深股通;股权转让(并购重组),20
920592.BJ,920592,151,蚂蚁集团概念;鸿蒙概念;阿里巴巴概念;融资融券;智谱AI;智慧政务;数据要素;数字经济;华为概念;区块链;信创;人工智能;京津冀一体化;互联网金融;AIGC概念;DeepSeek概念,16
000938.SZ,000938,33,6G概念;WiFi 6;算力租赁;中国AI 50;东数西算(算力);国产操作系统;共封装光学(CPO);英伟达概念;网络安全;国资云;数据中心;液冷服务器;数据安全;5G;云计算;智慧政务;车联网(车路协同);阿里巴巴概念;抖音概念(字节概念);芯片概念;物联网;智慧城市;AI智能体;数据要素;数字孪生;数字乡村;AIGC概念;DeepSeek概念;人工智能;机器人概念;储能;AI应用;深股通;融资融券,34
600658.SH,600658,17,京津冀一体化;数字经济;人工智能;量子科技;数据要素;创投;云计算;芯片概念;国企改革;沪股通,10
301237.SZ,301237,33,消费电子概念;碳纤维;光伏概念;融资融券,4
301230.SZ,301230,33,AI应用;ChatGPT概念;CRO概念;多模态AI;智能医疗;人工智能;创新药;流感;合成生物;医疗器械概念;2025年报预增;人民币贬值受益;融资融券,13
300026.SZ,300026,33,流感;仿制药一致性评价;创新药;医疗器械概念;养老概念;血氧仪;国企改革;京津冀一体化;深股通;融资融券,10
920212.BJ,920212,151,无人驾驶;车联网(车路协同);融资融券;消费电子概念;电子竞技;汽车电子;智能穿戴;智能家居;新能源汽车;储能;一带一路,11
601100.SH,601100,17,同花顺出海50;高端装备;中国AI 50;同花顺漂亮100;沪股通;融资融券,6
600673.SH,600673,17,算力租赁;东数西算(算力);数据中心;液冷服务器;AI应用;华为概念;芯片概念;超级电容;人形机器人;储能;PVDF概念;回购增持再贷款概念;锂电池概念;氟化工概念;消毒剂;煤炭概念;沪股通;融资融券,18
920571.BJ,920571,151,碳交易;福建自贸区;海峡两岸;航运概念;融资融券;低空经济;人民币贬值受益,7
300542.SZ,300542,33,数字货币;跨境支付(CIPS);互联网金融;区块链;Web3.0;鸿蒙概念;NFT概念;财税数字化;华为欧拉;数据要素;信创;华为鲲鹏;虚拟数字人;百度概念;网络安全;元宇宙;智慧城市;人工智能;DeepSeek概念;云计算;华为昇腾;华为概念;军工信息化;低空经济;同花顺新质50;军民融合;商业航天;军工;华为海思概念股;数据中心;一带一路;AI应用;深股通;股权转让(并购重组),34
000753.SZ,000753,33,海峡两岸;地下管网;PPP概念;乡村振兴;水利;装配式建筑;海工装备;新型城镇化;国企改革;污水处理;跨境电商;垃圾分类;低空经济;创投;智慧城市;数字经济;风电;绿色电力;充电桩;DeepSeek概念;新能源汽车;光伏概念;智慧政务;深股通,24
300520.SZ,300520,33,MLOps概念;华为昇腾;华为鲲鹏;ChatGPT概念;信创;AIGC概念;网络安全;智慧政务;AI智能体;军工信息化;量子科技;数据要素;区块链;在线教育;东数西算(算力);商业航天;车联网(车路协同);数字乡村;DeepSeek概念;数字经济;智慧城市;人工智能;数字孪生;ETC;华为概念;低空经济;5G;军工;数据中心;智能医疗;无人驾驶;机器人概念;智能物流;比亚迪概念;AI应用;养老概念;水利;汽车热管理;新能源汽车;虚拟电厂;储能;宁德时代概念;回购增持再贷款概念;锂电池概念;深股通;融资融券,46
920363.BJ,920363,151,高端装备;车联网(车路协同);融资融券;生态农业;机器视觉;机器人概念;无人驾驶;无人机;新型城镇化;商业航天;安防;卫星导航;农机;军民融合;军工;传感器;专精特新;DeepSeek概念,18
920221.BJ,920221,151,高压快充;融资融券;新能源汽车;减速器;专精特新,5
920570.BJ,920570,151,量子科技;高端装备;风电;融资融券;芯片概念;第三代半导体;硅能源;海工装备;核电;机器人概念;新型工业化;工业母机;军工;光伏概念;专精特新,15
603861.SH,603861,17,柔性直流输电;特高压;智能电网;核电;华为数字能源;储能;光伏概念;数据中心;新能源汽车;一带一路;宁德时代概念;华为概念;东数西算(算力);沪股通,14
300685.SZ,300685,33,创新药;基因测序;医疗器械概念;智能医疗;专精特新;海峡两岸;福建自贸区;深股通;融资融券,9
300468.SZ,300468,33,数字货币;跨境支付(CIPS);互联网金融;Web3.0;区块链;数据确权;信创;AI智能体;数字经济;云计算;NFT概念;DeepSeek概念;人工智能;华为概念;粤港澳大湾区;人民币贬值受益;参股银行;融资融券;深股通,19
600645.SH,600645,17,细胞免疫治疗;基因测序;重组蛋白;创新药;辅助生殖;肝炎概念;牙科医疗;独角兽概念;融资融券;沪股通,10
300730.SZ,300730,33,云办公;网络安全;华为鲲鹏;DRG/DIP;数据安全;智慧政务;信创;电子身份证;数据要素;财税数字化;区块链;数字乡村;百度概念;数字经济;智慧城市;数字孪生;人工智能;东数西算(算力);家庭医生;互联网金融;智能医疗;物联网;华为概念;食品安全;工业互联网;军工;数据中心;机器视觉;芯片概念;AI应用,30
600821.SH,600821,17,华为数字能源;算力租赁;碳交易;绿色电力;东数西算(算力);风电;储能;天津自贸区;智慧城市;DeepSeek概念;华为概念;数字经济;新疆振兴;京津冀一体化;国企改革;回购增持再贷款概念;煤化工概念;沪股通;融资融券,19
301110.SZ,301110,33,小红书概念;AI智能体;抖音概念(字节概念);数据要素;阿里巴巴概念;人工智能;跨境电商;三胎概念;AI应用;宠物经济;2026一季报预增;深股通;融资融券,13
002706.SZ,002706,33,智能电网;数据中心;核电;充电桩;光伏概念;储能;换电概念;风电;华为概念;新能源汽车;物联网;智能家居;融资融券;深股通,14
000727.SZ,000727,33,电子纸;MicroLED概念;MiniLED;虚拟现实;华为概念;云游戏;智能穿戴;信创;智慧城市;在线教育;腾讯概念;阿里巴巴概念;数字孪生;AIGC概念;消费电子概念;云办公;汽车电子;小米概念;电子竞技;数字经济;智能家居;富士康概念;无线耳机;PCB概念;海峡两岸;充电桩;智能医疗;家用电器;人民币贬值受益;一带一路;跨境电商;中俄贸易概念;央企国企改革;国企改革;深股通,35
300810.SZ,300810,33,军工;人工智能;海工装备;数据中心;芯片概念;机器人概念;专精特新;深股通,8
600206.SH,600206,17,稀土永磁;中芯国际概念;OLED;国家大基金持股;先进封装;存储芯片;芯片概念;5G;2025年报预增;军工;牙科医疗;华为概念;央企国企改革;京津冀一体化;国企改革;雄安新区;医疗器械概念;沪股通;融资融券,19
002963.SZ,002963,33,新型城镇化;智慧灯杆;雄安新区;换电概念;充电桩;物联网;智慧城市;华为概念;物业管理;数据中心;储能;旅游概念;高压快充;数字孪生;液冷服务器;碳中和;腾讯概念;阿里巴巴概念,18
002546.SZ,002546,33,电力物联网;智能电网;虚拟电厂;充电桩;2025年报预增;物联网;数据要素;深股通,8
603636.SH,603636,17,电子身份证;智慧政务;数据确权;区块链;数据要素;华为盘古;鸿蒙概念;Web3.0;华为鲲鹏;虚拟数字人;数据安全;数字经济;信创;数字乡村;AI智能体;网络安全;蚂蚁集团概念;云计算;百度概念;智慧城市;人脸识别;阿里巴巴概念;DeepSeek概念;数字水印;人工智能;智谱AI;华为昇腾;车联网(车路协同);智能医疗;物联网;算力租赁;东数西算(算力);华为概念;智慧灯杆;房屋检测;水利;军工;无人驾驶;海峡两岸;乡村振兴;AI应用;PPP概念;沪股通;融资融券,44
688222.SH,688222,17,CRO概念;智能医疗;腾讯概念;人工智能;AI应用;减肥药;重组蛋白;创新药;人民币贬值受益;2025年报预增;回购增持再贷款概念;西部大开发;沪股通;融资融券,14
603108.SH,603108,17,华为盘古;AIGC概念;AI智能体;智能医疗;DeepSeek概念;人工智能;华为概念;创投;AI应用;医疗器械概念;猴痘概念;幽门螺杆菌概念;国企改革;沪股通;融资融券,15
920344.BJ,920344,151,重组蛋白;融资融券;肝炎概念;细胞免疫治疗;创新药;京津冀一体化;专精特新;三胎概念,8
688047.SH,688047,17,国产操作系统;信创;百度概念;东数西算(算力);鸿蒙概念;商业航天;MCU芯片;汽车芯片;DeepSeek概念;芯片概念;机器人概念;沪股通;融资融券,13
002354.SZ,002354,33,Sora概念(文生视频);快手概念;小红书概念;AI语料;Web3.0;短剧游戏;ChatGPT概念;AIGC概念;虚拟数字人;多模态AI;数据确权;AI智能体;在线教育;抖音概念(字节概念);文化传媒概念;云计算;数据要素;百度概念;手机游戏;腾讯概念;元宇宙;信创;网络游戏;电子竞技;IP经济(谷子经济);DeepSeek概念;数字经济;算力租赁;人工智能;智能医疗;东数西算(算力);数字孪生;虚拟现实;AI应用;跨境电商;MR(混合现实);机器视觉;机器人概念;乡村振兴;人形机器人;芯片概念;深股通;融资融券,43
300063.SZ,300063,33,小红书概念;快手概念;Sora概念(文生视频);AI应用;AIGC概念;抖音概念(字节概念);文化传媒概念;阿里巴巴概念;百度概念;腾讯概念;网红经济;职业教育;人工智能;独角兽概念;华为概念;丙烯酸;2025年报预增;长安汽车概念;光刻胶;深股通,20
920856.BJ,920856,151,参股银行;融资融券;物联网;机器人概念;无人驾驶;无人机;专精特新;一带一路,8
