market_code,所属概念,股票代码,所属概念数量,code
17,Sora概念(文生视频);AI语料;知识产权保护;AI应用;AIGC概念;文化传媒概念;虚拟数字人;多模态AI;Web3.0;数据确权;AI智能体;在线教育;阿里巴巴概念;云计算;数据要素;元宇宙;数据安全;区块链;网络安全;DeepSeek概念;人工智能;数字经济;京津冀一体化;创投;乡村振兴;国企改革;沪股通;融资融券,603888.SH,28,603888
33,西部大开发;核电;新疆振兴,000633.SZ,3,000633
17,互联网金融;鸿蒙概念;ChatGPT概念;腾讯概念;人工智能;数字经济;AI应用;沪股通;融资融券,688318.SH,9,688318
17,物业管理;跨境电商;上海国企改革;长三角一体化;国企改革;统一大市场;自由贸易港;租售同权;卫星导航;金属铜,600119.SH,10,600119
33,合成生物;维生素;医疗器械概念;医美概念;创投;阿尔茨海默概念;2025年报预增;融资融券,301258.SZ,8,301258
33,跨境电商;宠物经济;一带一路;股权转让(并购重组);融资融券,301335.SZ,5,301335
33,卫星导航;商业航天;智慧城市;军工;智慧政务;数字乡村;国产操作系统;信创;华为欧拉;数据要素;数字经济;人工智能;华为盘古;华为鲲鹏;网络安全;华为昇腾;数据安全;AI智能体;物联网;DeepSeek概念;云计算;华为概念;AIGC概念;MLOps概念;阿里巴巴概念;智谱AI;东数西算(算力);5G;电力物联网;西部大开发;智能电网;华为数字能源;ST板块;碳交易;特高压;AI应用,300366.SZ,36,300366
17,污水处理;地下管网;中俄贸易概念;物联网;传感器;智慧城市;2025年报预增;华为概念;人工智能;DeepSeek概念;阿里巴巴概念;元宇宙;虚拟数字人,603700.SH,13,603700
17,医疗器械概念;眼科医疗;专精特新;人工智能;沪股通;融资融券,688050.SH,6,688050
33,血氧仪;医疗器械概念;细胞免疫治疗;三胎概念;智能医疗;共同富裕示范区;DeepSeek概念,300314.SZ,7,300314
33,国家大基金持股;存储芯片;先进封装;汽车芯片;第三代半导体;芯片概念;共封装光学(CPO);华为海思概念股;AI PC;消费电子概念;汽车电子;智能座舱;传感器;智能穿戴;毫米波雷达;2025年报预增;比亚迪概念;特斯拉概念;同花顺新质50;人民币贬值受益;物联网;海峡两岸;创投;深股通;融资融券,002156.SZ,25,002156
33,商业航天;核电;光伏概念;中俄贸易概念;人民币贬值受益;融资融券,001379.SZ,6,001379
33,航运概念;Web3.0;华为鲲鹏;区块链;ETC;AI智能体;数据要素;云计算;统一大市场;信创;数字经济;ChatGPT概念;跨境电商;DeepSeek概念;阿里巴巴概念;智慧城市;国资云;人工智能;自由贸易港;上海自贸区;安防;华为概念;智能物流;机器视觉;数据中心;碳中和;碳交易;国企改革;央企国企改革;融资融券;深股通;中字头股票,002401.SZ,32,002401
33,特高压;智能电网;抽水蓄能;超级电容;电力物联网;充电桩;储能;芯片概念;深股通;融资融券,002028.SZ,10,002028
33,粤港澳大湾区;专精特新;融资融券,300834.SZ,3,300834
17,金属铅;金属锌;黄金概念;小金属概念;西部大开发;专精特新;沪股通,603132.SH,7,603132
33,物联网;人工智能;机器视觉;华为概念;鸿蒙概念;DeepSeek概念;无人驾驶;机器人概念;工业互联网;专精特新;5G;芯片概念;卫星导航;商业航天;融资融券,301195.SZ,15,301195
33,烟草;粤港澳大湾区;新型烟草(电子烟);职业教育;小米概念;数字经济;数字水印;融资融券,301223.SZ,8,301223
17,人形机器人;传感器;新型工业化;比亚迪概念;机器人概念;融资融券,688255.SH,6,688255
33,新型工业化;机器人概念;特斯拉概念;长安汽车概念;比亚迪概念;无人驾驶;车联网(车路协同);工业互联网;军工;智能物流;高端装备;芯片概念;专精特新;人工智能;宁德时代概念;智能电网;融资融券;深股通,300276.SZ,18,300276
17,新型城镇化;共同富裕示范区;养老概念;安防,603208.SH,4,603208
33,华为手机;汽车热管理;消费电子概念;新能源汽车;比亚迪概念;柔性屏(折叠屏);宁德时代概念;小米概念;储能;2025年报预增;华为概念;智能家居;三胎概念;深股通;融资融券,002824.SZ,15,002824
17,人造肉;乡村振兴;粮食概念;大豆,603182.SH,4,603182
33,网络安全;国产操作系统;数据安全;云计算;东数西算(算力);信创;智慧政务;华为鲲鹏;车联网(车路协同);多模态AI;数据要素;AI智能体;财税数字化;数字孪生;ChatGPT概念;华为概念;人工智能;DeepSeek概念;数字经济;数据中心;工业互联网;低空经济;职业教育;无人机;智能医疗;专精特新;粤港澳大湾区;AI应用;国企改革;深圳国企改革;融资融券,002912.SZ,31,002912
17,专精特新;DeepSeek概念;可控核聚变;2025年报预增;医疗器械概念;氢能源;融资融券,688600.SH,7,688600
33,航空发动机;海工装备;特钢概念;军工;小金属概念;光热发电;金属铜;高端装备;光伏概念;专精特新;硅能源;回购增持再贷款概念;污水处理;中俄贸易概念;国企改革,300402.SZ,15,300402
33,AI应用;人工智能;东数西算(算力);AI智能体;专精特新;英伟达概念;量子科技;跨境电商;储能;融资融券,301077.SZ,10,301077
17,,603585.SH,0,603585
33,装配式建筑;空气能热泵;智能物流;智能家居;海峡两岸;一带一路;回购增持再贷款概念;人民币贬值受益;物联网;3D打印,002084.SZ,10,002084
33,虚拟电厂;电力物联网;智能电网;算力租赁;数据中心;东数西算(算力);多模态AI;网络安全;国产操作系统;碳中和;数字孪生;数据要素;DeepSeek概念;区块链;AI应用;物联网;鸿蒙概念;数字经济;人工智能;量子科技;卫星导航;无人机;央企国企改革;粤港澳大湾区;传感器;国企改革;注册制次新股;芯片概念;深股通;新股与次新股;融资融券,301638.SZ,31,301638
33,医疗器械概念;人民币贬值受益;机器人概念;储能;2025年报预增;高端装备;风电;工业母机;海工装备;融资融券,301163.SZ,10,301163
33,DRG/DIP;家庭医生;AI智能体;数据要素;数据确权;智能医疗;人工智能;数字经济;养老概念;华为概念;国企改革;AI应用;回购增持再贷款概念;央企国企改革;深股通;融资融券,000503.SZ,16,000503
33,减速器;机器人概念;2025年报预增;高铁;共同富裕示范区;风电;深股通;融资融券,002164.SZ,8,002164
33,装配式建筑;PPP概念;一带一路;5G,300517.SZ,4,300517
17,金属回收;可降解塑料;国企改革;充电桩,600281.SH,4,600281
33,多模态AI;AIGC概念;AI智能体;百度概念;信创;数据要素;数据安全;在线教育;Sora概念(文生视频);职业教育;数字孪生;人工智能;DeepSeek概念;智慧城市;虚拟现实;车联网(车路协同);东数西算(算力);物联网;安防;AI应用;京津冀一体化;传感器;专精特新;芯片概念;深股通,003005.SZ,25,003005
33,幽门螺杆菌概念;三胎概念;医疗器械概念;宠物经济;医药电商;血氧仪;智能医疗;养老概念;跨境电商;人民币贬值受益;智能穿戴;深股通;融资融券,300869.SZ,13,300869
33,新型城镇化;地下管网;装配式建筑;污水处理;雄安新区;PPP概念;水利;高铁;新疆振兴;国企改革;风电;西部大开发;央企国企改革,002205.SZ,13,002205
33,人形机器人;新型工业化;华为汽车;特斯拉概念;长安汽车概念;富士康概念;机器人概念;新能源汽车;比亚迪概念;工业互联网;光伏概念;无人零售;腾讯概念;车联网(车路协同);无人驾驶;智能物流;储能;汽车拆解概念;垃圾分类;风电;锂电池概念;动力电池回收;固废处理;脑机接口;金属回收;金属镍;金属钴;小金属概念;深股通;融资融券,002009.SZ,30,002009
33,小红书概念;AI智能体;抖音概念(字节概念);阿里巴巴概念;数据要素;人工智能;跨境电商;三胎概念;宠物经济;AI应用;深股通;融资融券,301110.SZ,12,301110
33,航运概念;天然气;统一大市场;卫星导航;农村电商;新疆振兴;冷链物流;网约车;海峡两岸;军工;氢能源;ETC;乡村振兴;燃料电池;一带一路;国企改革;水利;职业教育;垃圾分类;污水处理;智慧城市;机器人概念;车联网(车路协同);人工智能;充电桩;新能源汽车;储能;宁德时代概念,002682.SZ,28,002682
33,MicroLED概念;MiniLED;柔性屏(折叠屏);汽车电子;OLED;智能穿戴;消费电子概念;先进封装;富士康概念;小米概念;机器视觉;芯片概念;虚拟现实;智能家居;机器人概念;无人驾驶;华为概念;粤港澳大湾区;无人机;低空经济;固态电池;回购增持再贷款概念;广东自贸区;深股通,002845.SZ,24,002845
33,富士康概念;液冷服务器;第三代半导体;5G;2025年报预增;汽车热管理;数据中心;宁德时代概念;小米汽车;比亚迪概念;新能源汽车;储能;华为概念;海峡两岸;家用电器;粤港澳大湾区;创投;深股通,300731.SZ,18,300731
33,人形机器人;储能;光伏概念;水利;新型城镇化;回购增持再贷款概念;地下管网;PPP概念;雅下水电概念;绿色电力;深股通;融资融券,002062.SZ,12,002062
17,幽门螺杆菌概念;流感;专精特新;生物疫苗;创新药;西部大开发;沪股通;融资融券,688319.SH,8,688319
17,F5G概念;WiFi 6;5G;数据中心;华为海思概念股;6G概念;汽车电子;PCB概念;东数西算(算力);毫米波雷达;芯片概念;华为概念;汽车芯片;传感器;物联网;虚拟现实;先进封装;智能座舱;工业互联网;无人驾驶;网络安全;机器人概念;充电桩;粤港澳大湾区;智能家居;人民币贬值受益;智能医疗;基因测序;国企改革;沪股通;股权转让(并购重组);融资融券,603118.SH,32,603118
33,智能医疗;CRO概念;人工智能;AI应用;创新药;合成生物;人民币贬值受益;深股通;融资融券,300725.SZ,9,300725
33,Sora概念(文生视频);数据确权;知识产权保护;数据安全;华为鲲鹏;财税数字化;国资云;ChatGPT概念;AIGC概念;电子身份证;AI智能体;信创;网络安全;鸿蒙概念;阿里巴巴概念;腾讯概念;国产操作系统;区块链;元宇宙;数据要素;数字货币;数字乡村;人脸识别;DeepSeek概念;东数西算(算力);数字经济;车联网(车路协同);职业教育;人工智能;智慧城市;EDR概念;安防;华为概念;低空经济;数据中心;无人机;食品安全;智能穿戴;军工;机器人概念;AI眼镜;福建自贸区;AI应用;海峡两岸;消费电子概念;国企改革;央企国企改革;深股通;融资融券,300188.SZ,49,300188
17,数据中心;智能电网;5G;工业互联网;充电桩;HJT电池;2025年报预增;汽车电子;高铁;储能;比亚迪概念;新能源汽车;TOPCON电池;BC电池;智能家居;金属回收;黄金概念;股权转让(并购重组);融资融券,603045.SH,19,603045
33,固态电池;锂电池概念;高铁;无人机;军工;智能穿戴;氢能源;军民融合;国企改革;机器人概念;新能源汽车;深股通;融资融券,002254.SZ,13,002254
17,稀土永磁;西部大开发;人形机器人;机器人概念;风电;新能源汽车;沪股通;融资融券,603072.SH,8,603072
33,创投;国企改革;参股银行;参股券商;深股通;融资融券,000936.SZ,6,000936
33,短剧游戏;Sora概念(文生视频);AI应用;文化传媒概念;IP经济(谷子经济);AIGC概念;抖音概念(字节概念);腾讯概念;阿里巴巴概念;西部大开发;新疆振兴;深股通,001330.SZ,12,001330
17,商业航天;卫星导航;大飞机;成飞概念;可控核聚变;军工;核污染防治;核电;高端装备;无人驾驶;新型工业化;机器人概念;央企国企改革;光热发电;新能源汽车;长三角一体化;充电桩;特高压;氢能源;国企改革;垃圾分类;煤化工概念;天然气;沪股通;融资融券,600501.SH,25,600501
17,水泥概念;2025三季报预增;国企改革;光伏概念;参股券商;专精特新;融资融券;储能;沪股通,600063.SH,9,600063
17,民营医院;医美概念;细胞免疫治疗;医疗器械概念;幽门螺杆菌概念;创新药;回购增持再贷款概念;融资融券,603222.SH,8,603222
17,建筑节能;长三角一体化;AI智能体,603378.SH,3,603378
33,数字货币;跨境支付(CIPS);互联网金融;区块链;数字经济;Web3.0;数据确权;信创;云计算;AI智能体;DeepSeek概念;人工智能;华为概念;粤港澳大湾区;参股银行;NFT概念;人民币贬值受益;融资融券;深股通,300468.SZ,19,300468
17,工业互联网;人民币贬值受益;跨境电商;养老概念,603709.SH,4,603709
33,租售同权;物业管理;超级品牌;同花顺漂亮100;证金持股;养老概念;冰雪产业;装配式建筑;体育产业;冷链物流;智能物流;深股通;融资融券;粤港澳大湾区;空间计算;机器人概念,000002.SZ,16,000002
151,冷链物流;智能医疗;养老概念;阿里巴巴概念;物联网;毫米波雷达;融资融券;星闪概念;传感器;机器人概念;专精特新;人民币贬值受益,920374.BJ,12,920374
33,锂电池概念;消毒剂;染料;2025年报预增;摘帽,002748.SZ,5,002748
33,脑机接口;人形机器人;语音技术;2025年报预增;无线耳机;小米概念;传感器;智能穿戴;机器人概念;芯片概念;比亚迪概念;消费电子概念;物联网;专精特新;华为概念;柔性屏(折叠屏);新能源汽车;数据安全;工业互联网;智能家居;军工;元宇宙;抖音概念(字节概念);数字孪生;智慧城市;区块链;食品安全;核污染防治;固态电池;独角兽概念;医美概念;储能;锂电池概念;创投;互联网金融;养老概念;水利;氢能源;碳中和;污水处理;地下管网;深股通;融资融券,300007.SZ,43,300007
17,航空发动机;大飞机;商业航天;低空经济;核电;海工装备;高端装备;专精特新;DeepSeek概念;风电;西部大开发;锂电池概念;沪股通;融资融券,688239.SH,14,688239
33,草甘膦;供销社;乡村振兴;中俄贸易概念,003042.SZ,4,003042
33,虚拟现实;智能穿戴;智能座舱;小米概念;华为概念;汽车电子;毫米波雷达;柔性屏(折叠屏);消费电子概念;两轮车;新能源汽车;特斯拉概念;OLED;华为手机;深股通,300256.SZ,15,300256
33,在线教育;职业教育;文化传媒概念;手机游戏;人脸识别;虚拟数字人;元宇宙;鸿蒙概念;腾讯概念;语音技术;人工智能;虚拟现实;体育产业;AI应用;云办公;数字孪生;DeepSeek概念;物联网;智谱AI;跨境电商;人形机器人;机器视觉;机器人概念;京津冀一体化;三胎概念;海峡两岸;无人机,002599.SZ,27,002599
33,医疗器械概念;工业互联网,300453.SZ,2,300453
17,地下管网;新型城镇化;雄安新区;国企改革;水利;一带一路;智慧城市;DeepSeek概念;人工智能;数据要素;低空经济;空间计算;车联网(车路协同);沪股通;云计算;算力租赁;量子科技;融资融券,603357.SH,18,603357
17,国家大基金持股;存储芯片;中芯国际概念;汽车电子;芯片概念;消费电子概念;中国AI 50;物联网;上海自贸区;同花顺漂亮100;融资融券;沪股通,688981.SH,12,688981
33,海峡两岸;食品安全;一带一路;融资融券,301355.SZ,4,301355
17,减速器;人形机器人;比亚迪概念;新能源汽车;机器人概念;农机;专精特新;2025年报预增;西部大开发;AI应用;融资融券;沪股通,603166.SH,12,603166
33,共封装光学(CPO);富士康概念;液冷服务器;同花顺果指数;AI PC;苹果概念;5G;汽车电子;消费电子概念;汽车热管理;数据中心;小米概念;无线充电;比亚迪概念;2025年报预增;MR(混合现实);新能源汽车;智能座舱;无人机;光伏概念;2025三季报预增;储能;华为概念;充电桩;石墨烯;虚拟现实;一带一路;京津冀一体化;深股通,300684.SZ,29,300684
17,Sora概念(文生视频);短剧游戏;虚拟数字人;AIGC概念;抖音概念(字节概念);NFT概念;多模态AI;在线教育;文化传媒概念;智谱AI;元宇宙;AI智能体;手机游戏;阿里巴巴概念;云计算;云游戏;空间计算;虚拟现实;IP经济(谷子经济);DeepSeek概念;人工智能;数字经济;数字孪生;华为概念;旅游概念;创投;机器人概念;AI眼镜;AI应用;国企改革;央企国企改革;融资融券;沪股通,600640.SH,33,600640
17,汽车芯片;芯片概念;语音技术;数据安全;碳纤维;人工智能;2025年报预增;创投;跨境电商;网络游戏;手机游戏;绿色电力;融资融券;股权转让(并购重组);沪股通,600770.SH,15,600770
17,汽车芯片;智能音箱;WiFi 6;小米概念;智能座舱;芯片概念;汽车电子;共封装光学(CPO);机器视觉;机器人概念;东数西算(算力);智能家居;上海自贸区;人民币贬值受益;人工智能;沪股通;融资融券,688099.SH,17,688099
33,人民币贬值受益;工业互联网;融资融券,301222.SZ,3,301222
17,腾讯概念;人工智能;华为概念;肝炎概念;融资融券,688393.SH,5,688393
33,钒电池;换电概念;虚拟电厂;高压快充;人工智能;智能电网;充电桩;粤港澳大湾区;储能;阿里巴巴概念;比亚迪概念;数据中心;核电;风电;柔性直流输电;特高压,002227.SZ,16,002227
33,低空经济;卫星导航;商业航天;车联网(车路协同);无人机;时空大数据;智慧城市;数字孪生;无人驾驶;空间计算;信创;数字经济;机器人概念;数据要素;高铁;机器视觉;工业互联网;人工智能;华为概念;数字水印;元宇宙;ChatGPT概念;数据确权;东数西算(算力);多模态AI;虚拟数字人;数据中心;算力租赁;芯片概念;乡村振兴;一带一路;医疗器械概念;回购增持再贷款概念;先进封装;合成生物;深股通,000925.SZ,36,000925
17,PCB概念;共封装光学(CPO);苹果概念;5G;汽车电子;毫米波雷达;比亚迪概念;华为概念;机器人概念;光伏概念;人民币贬值受益;国企改革;沪股通;证金持股;融资融券,603328.SH,15,603328
33,PCB概念;芯片概念;5G;汽车电子;消费电子概念;无线充电;6G概念;AI眼镜;无人机;传感器;小米概念;智能穿戴;新能源汽车;数据中心;光伏概念;燃料电池;储能;华为概念;固态电池;物联网;回购增持再贷款概念;创投;移动支付;深股通;融资融券,002138.SZ,25,002138
17,CRO概念;减肥药;创新药;辅助生殖;三胎概念;2025年报预增;2025三季报预增;西部大开发;中俄贸易概念;沪股通;融资融券,688117.SH,11,688117
33,磷化工;消毒剂;土壤修复;碳中和;净水概念;PPP概念;污水处理;新型城镇化;工业互联网;融资融券,300437.SZ,10,300437
33,稀土永磁;金属钴;金属回收;金属铜;汽车拆解概念;消费电子概念;高端装备;新能源汽车;机器人概念;固废处理;垃圾分类;深股通;融资融券,002645.SZ,13,002645
33,Sora概念(文生视频);短剧游戏;AI语料;快手概念;AIGC概念;文化传媒概念;虚拟数字人;ChatGPT概念;多模态AI;抖音概念(字节概念);NFT概念;华为盘古;在线教育;华为昇腾;AI智能体;腾讯概念;百度概念;阿里巴巴概念;元宇宙;数据要素;IP经济(谷子经济);虚拟现实;DeepSeek概念;数字经济;人工智能;AI应用;华为概念;军工信息化;小米概念;深股通;融资融券,300182.SZ,31,300182
33,眼科医疗;跨境电商;基因测序;民营医院;细胞免疫治疗;医药电商;合成生物;智能医疗;创新药;DeepSeek概念;乡村振兴;雄安新区;ChatGPT概念;融资融券,301103.SZ,14,301103
33,房屋检测;建筑节能;福建自贸区;光伏建筑一体化;装配式建筑;新型城镇化;海峡两岸;地下管网;数字孪生;数字经济;水利;人工智能;碳中和;医疗器械概念;ERP概念;DeepSeek概念;高铁;光伏概念;AIGC概念;华为鲲鹏;机器人概念;AI智能体;阿里巴巴概念;腾讯概念;数据安全;一带一路;储能;华为欧拉;华为昇腾;3D打印;AI应用;水泥概念;新能源汽车;数据中心;算力租赁;创新药;汽车电子;风电;核电,002398.SZ,39,002398
33,脑机接口;基因测序;智能医疗;阿尔茨海默概念;创新药;AI应用;仿制药一致性评价;医药电商;人工智能;2025年报预增;独角兽概念;京津冀一体化;创投;专精特新,300016.SZ,14,300016
33,光刻胶;第三代半导体;消费电子概念;芯片概念;光伏概念;专精特新;燃料电池;机器人概念;氢能源;融资融券,300700.SZ,10,300700
17,卫星导航;商业航天;军工;海工装备;高端装备;新型工业化;机器人概念;工业母机;专精特新;新能源汽车;长三角一体化;人民币贬值受益;沪股通,603131.SH,13,603131
17,卫星导航;商业航天;军民融合;军工;安防;华为概念;机器视觉;无人驾驶;区块链;MicroLED概念;光刻机;专精特新;机器人概念;海峡两岸;福建自贸区;沪股通;融资融券,688010.SH,17,688010
33,AI智能体;数据要素;数字乡村;DeepSeek概念;人工智能;数字经济;转基因;物联网;乡村振兴;共同富裕示范区;机器人概念;专精特新;土壤修复;生态农业;农机;传感器;AI眼镜;深股通;融资融券,301556.SZ,19,301556
33,6G概念;商业航天;卫星导航;铜缆高速连接;WiFi 6;军民融合;光纤概念;国产航母;F5G概念;军工;毫米波雷达;5G;共封装光学(CPO);芯片概念;富士康概念;PCB概念;汽车电子;数据中心;东数西算(算力);华为概念;车联网(车路协同);无线耳机;物联网;新能源汽车;人工智能;粤港澳大湾区;深股通,300252.SZ,27,300252
17,职业教育;养老概念;在线教育;旅游概念;人工智能;AI应用;融资融券,600661.SH,7,600661
33,数字经济;工业互联网;人民币贬值受益;新疆振兴,002193.SZ,4,002193
33,金属铜;数字经济;国企改革;虚拟电厂;储能;股权转让(并购重组),002295.SZ,6,002295
33,液冷服务器;汽车热管理;数据中心;比亚迪概念;小米汽车;新能源汽车;无人机;成飞概念;华为概念;华为汽车;飞行汽车(eVTOL);军工;低空经济;军民融合;长安汽车概念;储能;氢能源;西部大开发;深股通,300547.SZ,19,300547
33,军民融合;大飞机;商业航天;军工;无人机;低空经济;海工装备;智慧城市;民爆概念;人工智能;数字经济;国企改革;深股通;融资融券,300722.SZ,14,300722
33,医疗废物处理;雄安新区;净水概念;PPP概念;污水处理;土壤修复;垃圾分类;固废处理;碳中和;食品安全;消毒剂;国企改革;西部大开发;动力电池回收;无人驾驶;天然气,300422.SZ,16,300422
17,煤炭概念;煤化工概念;氢能源;沪股通;融资融券,603113.SH,5,603113
17,华为数字能源;算力租赁;碳交易;东数西算(算力);风电;绿色电力;储能;天津自贸区;智慧城市;华为概念;DeepSeek概念;数字经济;新疆振兴;煤化工概念;京津冀一体化;回购增持再贷款概念;国企改革;沪股通;融资融券,600821.SH,19,600821
33,预制菜;乡村振兴;合成生物;粤港澳大湾区;一带一路;数据要素;深股通,001313.SZ,7,001313
17,互联网金融;鸿蒙概念;数据中心;AI应用;股权转让(并购重组);沪股通;融资融券,601519.SH,7,601519
33,AI应用;ChatGPT概念;多模态AI;智能医疗;CRO概念;人工智能;创新药;流感;医疗器械概念;合成生物;2025年报预增;人民币贬值受益;融资融券,301230.SZ,13,301230
33,碳中和;净水概念;融资融券,001358.SZ,3,001358
33,物联网;智能家居;机器人概念;小米概念;家用电器;华为概念;粤港澳大湾区;比亚迪概念;人民币贬值受益;创投;DeepSeek概念;储能;光伏概念;宠物经济;锂电池概念,300543.SZ,15,300543
33,新型工业化;工业母机;高端装备;机器视觉;人形机器人;专精特新;机器人概念;工业互联网;物联网;信创;牙科医疗,300508.SZ,11,300508
33,国企改革;宁德时代概念;光伏概念;海峡两岸;新能源汽车;5G,002578.SZ,6,002578
17,ERP概念;云计算;AI智能体;DeepSeek概念;数字经济;人工智能;融资融券,688479.SH,7,688479
33,移动支付;阿里巴巴概念;信创;车联网(车路协同);百度概念;华为概念;鸿蒙概念;云计算;物联网;数字经济;DeepSeek概念;华为鲲鹏;5G;ChatGPT概念;数据中心;毫米波雷达;智能座舱;汽车电子;跨境电商;传感器;军工;光纤概念;长安汽车概念;新能源汽车;储能;汽车热管理;深股通,300292.SZ,27,300292
33,污水处理;净水概念;盐湖提锂;央企国企改革;参股银行;国企改革;西部大开发;芯片概念;参股券商;深股通,000920.SZ,10,000920
33,无人驾驶;车联网(车路协同);智能座舱;星闪概念;百度概念;数据安全;人工智能;卫星导航;汽车电子;DeepSeek概念;机器人概念,002813.SZ,11,002813
17,商业航天;军工;无人机;传感器;高铁;海工装备;专精特新;芯片概念;机器人概念;工业互联网;沪股通;融资融券,688539.SH,12,688539
33,华为概念;跨境电商;智能物流;比亚迪概念;特斯拉概念;融资融券,301198.SZ,6,301198
33,脑机接口;虚拟现实;元宇宙;智能座舱;智能穿戴;华为概念;AI智能体;智能医疗;新型烟草(电子烟);数字孪生;物联网;2025年报预增;消费电子概念;汽车电子;比亚迪概念;福建自贸区;光伏概念;机器人概念;工业互联网;新型工业化;海峡两岸;医疗器械概念;长安汽车概念;智能家居;人民币贬值受益;回购增持再贷款概念;融资融券;深股通,002925.SZ,28,002925
17,长三角一体化;共同富裕示范区;专精特新;工业互联网;回购增持再贷款概念,603272.SH,5,603272
33,租售同权;物业管理;智能物流;物联网;固态电池;芯片概念;融资融券,000056.SZ,7,000056
33,可降解塑料;回购增持再贷款概念;粤港澳大湾区;深股通,002986.SZ,4,002986
33,页岩气;可燃冰;俄乌冲突概念;天然气;央企国企改革;氢能源;国企改革;海工装备;地下管网;一带一路;雄安新区;燃料电池;高端装备;储能;数字经济;工业互联网;专精特新;深股通;融资融券,000852.SZ,19,000852
33,天然气;2025年报预增;西部大开发;摘帽,002259.SZ,4,002259
33,长安汽车概念;新能源汽车;比亚迪概念;汽车电子;深股通;融资融券,301173.SZ,6,301173
33,华为汽车;长安汽车概念;新能源汽车;人形机器人;机器人概念;比亚迪概念;专精特新;无人机;军工;深股通;融资融券,001380.SZ,11,001380
33,AI应用;ChatGPT概念;在线教育;Sora概念(文生视频);职业教育;人工智能;DeepSeek概念;东数西算(算力);芯片概念;股权转让(并购重组);深股通,300192.SZ,11,300192
33,MicroLED概念;MiniLED;柔性屏(折叠屏);虚拟现实;足球概念;华为概念;2025年报预增;储能;人民币贬值受益;创投;数字经济;深股通,300389.SZ,12,300389
17,养老概念;参股银行;互联网金融;独角兽概念;机器人概念;工业互联网;军工;沪股通;融资融券,600400.SH,9,600400
33,装配式建筑;新型城镇化;碳交易;碳中和;文化传媒概念;华为概念;融资融券,000926.SZ,7,000926
33,手机游戏;网络游戏;阿里巴巴概念;IP经济(谷子经济);创投;粤港澳大湾区;人民币贬值受益;新能源汽车;深股通,300533.SZ,9,300533
33,新型城镇化;地下管网;水利;雄安新区;PPP概念;污水处理;土壤修复;固废处理;乡村振兴;低空经济;智慧城市;回购增持再贷款概念;车联网(车路协同);国企改革;数字经济,002883.SZ,15,002883
33,MLOps概念;华为昇腾;华为鲲鹏;ChatGPT概念;信创;AIGC概念;网络安全;智慧政务;AI智能体;军工信息化;量子科技;数据要素;区块链;在线教育;数字乡村;东数西算(算力);商业航天;车联网(车路协同);DeepSeek概念;数字经济;智慧城市;人工智能;数字孪生;华为概念;ETC;5G;低空经济;军工;智能医疗;数据中心;无人驾驶;机器人概念;比亚迪概念;AI应用;智能物流;养老概念;水利;汽车热管理;宁德时代概念;新能源汽车;储能;虚拟电厂;锂电池概念;回购增持再贷款概念;深股通;融资融券,300520.SZ,46,300520
33,MCU芯片;汽车芯片;MiniLED;存储芯片;先进封装;WiFi 6;第三代半导体;无线耳机;芯片概念;5G;毫米波雷达;新型烟草(电子烟);智能家居;专精特新;海峡两岸;粤港澳大湾区;深股通;融资融券,300671.SZ,18,300671
17,互联网金融;鸿蒙概念;区块链;AI智能体;华为鲲鹏;信创;DeepSeek概念;腾讯概念;华为概念;福建自贸区;海峡两岸;AI应用;融资融券;沪股通,603383.SH,14,603383
17,特高压;光热发电;核电;光伏概念;海工装备;工业互联网,603577.SH,6,603577
33,军工信息化;太赫兹;6G概念;卫星导航;商业航天;军民融合;军工;车联网(车路协同);毫米波雷达;5G;华为概念;芯片概念;无人驾驶;物联网;汽车电子;粤港澳大湾区;智能电网;回购增持再贷款概念;深股通;融资融券,002446.SZ,20,002446
33,医药电商;流感;肝炎概念;创新药;细胞免疫治疗;西部大开发,002873.SZ,6,002873
33,AI应用;AIGC概念;手机游戏;文化传媒概念;网络游戏;抖音概念(字节概念);百度概念;职业教育;IP经济(谷子经济);人工智能;虚拟现实;英伟达概念;深股通;融资融券,300315.SZ,14,300315
151,比亚迪概念;海工装备;长安汽车概念;融资融券;飞行汽车(eVTOL);高铁;机器人概念;航空发动机;PEEK材料;有机硅概念;无人驾驶;低空经济;成飞概念;人形机器人;京津冀一体化;大飞机;新能源汽车;军工;专精特新,920247.BJ,19,920247
17,6G概念;光纤概念;F5G概念;商业航天;卫星导航;共封装光学(CPO);华为昇腾;WiFi 6;东数西算(算力);云计算;5G;数据中心;网络安全;AI智能体;海工装备;液冷服务器;特高压;数据安全;华为鲲鹏;智慧政务;数据要素;国资云;DeepSeek概念;数字乡村;人工智能;智能医疗;智慧城市;芯片概念;央企国企改革;一带一路;创投;汽车芯片;MCU芯片;国企改革;沪股通;融资融券,600498.SH,36,600498
33,军工;同花顺新质50;工业母机;苹果概念;减速器;富士康概念;新型工业化;专精特新;第三代半导体;机器人概念;芯片概念;新能源汽车;消费电子概念;比亚迪概念;华为概念;小米概念;融资融券,002903.SZ,17,002903
17,雅下水电概念;水利;水泥概念;一带一路;参股银行;国企改革;绿色电力;西部大开发;同花顺中特估100;小金属概念;沪股通;融资融券;金属铜,600326.SH,13,600326
33,专精特新;创投;燃料电池;人民币贬值受益;氢能源,002825.SZ,5,002825
